"entrez";"symbol";"pubmed_id";"organ_system";"driver_type";"drivers_id";"Entry"
6507;"SLC1A3";26947078;"Urologic";"cancer";4107;"P43003"
6406;"SEMG1";24120142;"Soft tissue";"cancer";4108;"P04279"
6125;"RPL5";24120142;"Soft tissue";"cancer";4109;"P46777"
6507;"SLC1A3";24390350;"Multiple";"cancer";4110;"P43003"
6406;"SEMG1";26824661;"Soft tissue";"cancer";4111;"P04279"
6511;"SLC1A6";18772397;"Developmental gastrointestinal";"cancer";4112;"P48664"
6407;"SEMG2";29622466;"Core gastrointestinal";"cancer";4113;"Q02383"
6522;"SLC4A2";27311963;"Multiple";"cancer";4114;"P04920"
6416;"MAP2K4";26909576;"Developmental gastrointestinal";"cancer";4115;"P45985"
6125;"RPL5";26824661;"Soft tissue";"cancer";4116;"P46777"
6525;"SMTN";27311963;"Multiple";"cancer";4117;"P53814"
6416;"MAP2K4";29625053;"Multiple";"cancer";4118;"P45985"
6526;"SLC5A3";25401301;"Urologic";"cancer";4119;"P53794"
6416;"MAP2K4";29622464;"Gynecologic";"cancer";4120;"P45985"
6530;"SLC6A2";20668451;"Thoracic";"cancer";4121;"P23975"
6416;"MAP2K4";23103869;"Developmental gastrointestinal";"cancer";4122;"P45985"
6531;"SLC6A3";26824661;"Soft tissue";"cancer";4123;"Q01959"
6536;"SLC6A9";28362259;"Multiple";"cancer";4124;"P48067"
6538;"SLC6A11";21499247;"Skin";"cancer";4125;"P48066"
6416;"MAP2K4";23000897;"Gynecologic";"cancer";4126;"P45985"
6561;"SLC13A1";29854292;"Gynecologic";"cancer";4127;"Q9BZW2"
6125;"RPL5";23263491;"Hematologic and lymphatic";"cancer";4128;"P46777"
6416;"MAP2K4";26451490;"Gynecologic";"cancer";4129;"P45985"
6564;"SLC15A1";18987736;"Hematologic and lymphatic";"cancer";4130;"P46059"
6125;"RPL5";14993899;"Multiple";"cancer";4131;"P46777"
6565;"SLC15A2";22842228;"Skin";"cancer";4132;"Q16348"
6125;"RPL5";24132290;"Multiple";"cancer";4133;"P46777"
6580;"SLC22A1";27064257;"Developmental gastrointestinal";"cancer";4134;"O15245"
6416;"MAP2K4";14993899;"Multiple";"cancer";4135;"P45985"
6582;"SLC22A2";28362259;"Multiple";"cancer";4136;"O15244"
6586;"SLIT3";30718927;"Core gastrointestinal";"cancer";4137;"O75094"
6416;"MAP2K4";26804919;"Core gastrointestinal";"cancer";4138;"P45985"
6125;"RPL5";24390350;"Multiple";"cancer";4139;"P46777"
6586;"SLIT3";22941188;"Thoracic";"cancer";4140;"O75094"
6416;"MAP2K4";28667006;"Developmental gastrointestinal";"cancer";4141;"P45985"
6416;"MAP2K4";24132290;"Multiple";"cancer";4142;"P45985"
6125;"RPL5";29489755;"Multiple";"cancer";4143;"P46777"
6594;"SMARCA1";29625053;"Multiple";"cancer";4144;"P28370"
6416;"MAP2K4";24390350;"Multiple";"cancer";4145;"P45985"
6125;"RPL5";31444325;"Hematologic and lymphatic";"cancer";4146;"P46777"
6594;"SMARCA1";21804550;"Hematologic and lymphatic";"cancer";4147;"P28370"
6596;"HLTF";27311963;"Multiple";"cancer";4148;"Q14527"
6597;"SMARCA4";26909576;"Developmental gastrointestinal";"cancer";4149;"P51532"
6125;"RPL5";27311963;"Multiple";"cancer";4150;"P46777"
6597;"SMARCA4";29625053;"Multiple";"cancer";4151;"P51532"
6125;"RPL5";32025015;"Multiple";"cancer";4152;"P46777"
6597;"SMARCA4";27158780;"Thoracic";"cancer";4153;"P51532"
6416;"MAP2K4";28027327;"Gynecologic";"cancer";4154;"P45985"
6597;"SMARCA4";25079552;"Thoracic";"cancer";4155;"P51532"
6416;"MAP2K4";25501392;"Multiple";"cancer";4156;"P45985"
6597;"SMARCA4";26061751;"Soft tissue";"cancer";4157;"P51532"
6134;"RPL10";23263491;"Hematologic and lymphatic";"cancer";4158;"P27635"
6416;"MAP2K4";27311963;"Multiple";"cancer";4159;"P45985"
6597;"SMARCA4";26824661;"Soft tissue";"cancer";4160;"P51532"
6416;"MAP2K4";22608084;"Gynecologic";"cancer";4161;"P45985"
6134;"RPL10";14993899;"Multiple";"cancer";4162;"P27635"
6597;"SMARCA4";23525077;"Core gastrointestinal";"cancer";4163;"P51532"
6134;"RPL10";29489754;"Multiple";"cancer";4164;"P27635"
6597;"SMARCA4";30718927;"Core gastrointestinal";"cancer";4165;"P51532"
6597;"SMARCA4";14993899;"Multiple";"cancer";4166;"P51532"
6416;"MAP2K4";27135926;"Gynecologic";"cancer";4167;"P45985"
6597;"SMARCA4";29489754;"Multiple";"cancer";4168;"P51532"
6597;"SMARCA4";29354286;"Multiple";"cancer";4169;"P51532"
6134;"RPL10";29489755;"Multiple";"cancer";4170;"P27635"
6597;"SMARCA4";22980975;"Thoracic";"cancer";4171;"P51532"
6416;"MAP2K4";27161491;"Gynecologic";"cancer";4172;"P45985"
6597;"SMARCA4";24336570;"Soft tissue";"cancer";4173;"P51532"
6416;"MAP2K4";32025015;"Multiple";"cancer";4174;"P45985"
6597;"SMARCA4";18772397;"Developmental gastrointestinal";"cancer";4175;"P51532"
6416;"MAP2K4";32024818;"Multiple";"cancer";4176;"P45985"
6597;"SMARCA4";22832583;"Soft tissue";"cancer";4177;"P51532"
6689;"SPIB";30606723;"Hematologic and lymphatic";"cancer";4178;"Q01892"
6416;"MAP2K4";22722201;"Gynecologic";"cancer";4179;"P45985"
6597;"SMARCA4";29945994;"Core gastrointestinal";"cancer";4180;"P51532"
6693;"SPN";28362259;"Multiple";"cancer";4181;"P16150"
6597;"SMARCA4";27687306;"Thoracic";"cancer";4182;"P51532"
6693;"SPN";27311963;"Multiple";"cancer";4183;"P16150"
6416;"MAP2K4";26099045;"Gynecologic";"cancer";4184;"P45985"
6597;"SMARCA4";24390350;"Multiple";"cancer";4185;"P51532"
6693;"SPN";28988769;"Urologic";"cancer";4186;"P16150"
6418;"SET";14993899;"Multiple";"cancer";4187;"Q01105"
6597;"SMARCA4";25501392;"Multiple";"cancer";4188;"P51532"
6701;"SPRR2B";22037554;"Core gastrointestinal";"cancer";4189;"P35325"
6597;"SMARCA4";30926794;"Hematologic and lymphatic";"cancer";4190;"P51532"
6597;"SMARCA4";23143597;"Hematologic and lymphatic";"cancer";4191;"P51532"
6421;"SFPQ";22976956;"Hematologic and lymphatic";"cancer";4192;"P23246"
6597;"SMARCA4";29489755;"Multiple";"cancer";4193;"P51532"
6421;"SFPQ";14993899;"Multiple";"cancer";4194;"P23246"
6597;"SMARCA4";27311963;"Multiple";"cancer";4195;"P51532"
6708;"SPTA1";29625053;"Multiple";"cancer";4196;"P02549"
6597;"SMARCA4";27135926;"Gynecologic";"cancer";4197;"P51532"
6708;"SPTA1";23636398;"Gynecologic";"cancer";4198;"P02549"
6597;"SMARCA4";31558468;"Hematologic and lymphatic";"cancer";4199;"P51532"
6708;"SPTA1";24120142;"Soft tissue";"cancer";4200;"P02549"
6597;"SMARCA4";31558468;"Hematologic and lymphatic";"cancer";4201;"P51532"
6421;"SFPQ";27311963;"Multiple";"cancer";4202;"P23246"
6708;"SPTA1";26121086;"Soft tissue";"cancer";4203;"P02549"
6134;"RPL10";31444325;"Hematologic and lymphatic";"cancer";4204;"P27635"
6597;"SMARCA4";21163964;"Soft tissue";"cancer";4205;"P51532"
6421;"SFPQ";27311963;"Multiple";"cancer";4206;"P23246"
6708;"SPTA1";24816253;"Core gastrointestinal";"cancer";4207;"P02549"
6597;"SMARCA4";22820256;"Soft tissue";"cancer";4208;"P51532"
6142;"RPL18A";27311963;"Multiple";"cancer";4209;"Q02543"
6424;"SFRP4";14993899;"Multiple";"cancer";4210;"Q6FHJ7"
6708;"SPTA1";24896186;"Soft tissue";"cancer";4211;"P02549"
6146;"RPL22";29625053;"Multiple";"cancer";4212;"P35268"
6597;"SMARCA4";32025015;"Multiple";"cancer";4213;"P51532"
6708;"SPTA1";25855536;"Developmental gastrointestinal";"cancer";4214;"P02549"
6146;"RPL22";29622464;"Gynecologic";"cancer";4215;"P35268"
6597;"SMARCA4";23143595;"Hematologic and lymphatic";"cancer";4216;"P51532"
6708;"SPTA1";22484628;"Core gastrointestinal";"cancer";4217;"P02549"
6597;"SMARCA4";22722829;"Soft tissue";"cancer";4218;"P51532"
6709;"SPTAN1";29625053;"Multiple";"cancer";4219;"Q13813"
6426;"SRSF1";22158541;"Hematologic and lymphatic";"cancer";4220;"Q07955"
6597;"SMARCA4";28622513;"Developmental gastrointestinal";"cancer";4221;"P51532"
6427;"SRSF2";29625053;"Multiple";"cancer";4222;"Q01130"
6146;"RPL22";23636398;"Gynecologic";"cancer";4223;"P35268"
6709;"SPTAN1";27311963;"Multiple";"cancer";4224;"Q13813"
6597;"SMARCA4";23539594;"Multiple";"cancer";4225;"P51532"
6709;"SPTAN1";28988769;"Urologic";"cancer";4226;"Q13813"
6710;"SPTB";26909576;"Developmental gastrointestinal";"cancer";4227;"P11277"
6427;"SRSF2";14993899;"Multiple";"cancer";4228;"Q01130"
6146;"RPL22";30718927;"Core gastrointestinal";"cancer";4229;"P35268"
6712;"SPTBN2";25501392;"Multiple";"cancer";4230;"O15020"
6427;"SRSF2";24390350;"Multiple";"cancer";4231;"Q01130"
6146;"RPL22";27064257;"Developmental gastrointestinal";"cancer";4232;"P35268"
6714;"SRC";14993899;"Multiple";"cancer";4233;"P12931"
6597;"SMARCA4";24952744;"Core gastrointestinal";"cancer";4234;"P51532"
6427;"SRSF2";26648538;"Hematologic and lymphatic";"cancer";4235;"Q01130"
6146;"RPL22";27064257;"Developmental gastrointestinal";"cancer";4236;"P35268"
6597;"SMARCA4";24658002;"Gynecologic";"cancer";4237;"P51532"
6714;"SRC";32494066;"Multiple";"cancer";4238;"P12931"
6146;"RPL22";14993899;"Multiple";"cancer";4239;"P35268"
6718;"AKR1D1";28362259;"Multiple";"cancer";4240;"P51857"
6427;"SRSF2";26908133;"Hematologic and lymphatic";"cancer";4241;"Q01130"
6738;"RO60";26451490;"Gynecologic";"cancer";4242;"P10155"
6741;"SSB";21499247;"Skin";"cancer";4243;"P05455"
6598;"SMARCB1";29625053;"Multiple";"cancer";4244;"Q12824"
6742;"SSBP1";28362259;"Multiple";"cancer";4245;"Q04837"
6598;"SMARCB1";26947078;"Urologic";"cancer";4246;"Q12824"
6756;"SSX1";14993899;"Multiple";"cancer";4247;"Q16384"
6598;"SMARCB1";14993899;"Multiple";"cancer";4248;"Q12824"
6146;"RPL22";29945994;"Core gastrointestinal";"cancer";4250;"P35268"
6146;"RPL22";24132290;"Multiple";"cancer";4252;"P35268"
6764;"DENND2B";27311963;"Multiple";"cancer";4253;"P78524"
6146;"RPL22";29489755;"Multiple";"cancer";4254;"P35268"
6774;"STAT3";24700472;"Endocrine";"cancer";4255;"P40763"
6598;"SMARCB1";29489754;"Multiple";"cancer";4256;"Q12824"
6146;"RPL22";26258846;"Developmental gastrointestinal";"cancer";4257;"P35268"
6774;"STAT3";14993899;"Multiple";"cancer";4258;"P40763"
6598;"SMARCB1";25576899;"Endocrine";"cancer";4259;"Q12824"
6774;"STAT3";26192917;"Hematologic and lymphatic";"cancer";4260;"P40763"
6146;"RPL22";32025015;"Multiple";"cancer";4261;"P35268"
6774;"STAT3";26437031;"Hematologic and lymphatic";"cancer";4262;"P40763"
6774;"STAT3";22343534;"Hematologic and lymphatic";"cancer";4263;"P40763"
6598;"SMARCB1";24390350;"Multiple";"cancer";4264;"Q12824"
6774;"STAT3";24362818;"Hematologic and lymphatic";"cancer";4265;"P40763"
6775;"STAT4";21499247;"Skin";"cancer";4266;"Q14765"
6598;"SMARCB1";22797305;"Urologic";"cancer";4267;"Q12824"
6777;"STAT5B";26192916;"Hematologic and lymphatic";"cancer";4268;"P51692"
6598;"SMARCB1";25501392;"Multiple";"cancer";4269;"Q12824"
6146;"RPL22";25822088;"Developmental gastrointestinal";"cancer";4270;"P35268"
6777;"STAT5B";14993899;"Multiple";"cancer";4271;"P51692"
6427;"SRSF2";29617667;"Multiple";"cancer";4272;"Q01130"
6146;"RPL22";22037554;"Core gastrointestinal";"cancer";4273;"P35268"
6777;"STAT5B";26192917;"Hematologic and lymphatic";"cancer";4274;"P51692"
6146;"RPL22";24816253;"Core gastrointestinal";"cancer";4275;"P35268"
6427;"SRSF2";23539594;"Multiple";"cancer";4276;"Q01130"
6598;"SMARCB1";32025015;"Multiple";"cancer";4277;"Q12824"
6777;"STAT5B";29489755;"Multiple";"cancer";4278;"P51692"
6146;"RPL22";27505681;"Endocrine";"cancer";4279;"P35268"
6427;"SRSF2";21909114;"Hematologic and lymphatic";"cancer";4280;"Q01130"
6778;"STAT6";14993899;"Multiple";"cancer";4281;"P42226"
6428;"SRSF3";14993899;"Multiple";"cancer";4282;"P84103"
6778;"STAT6";28064239;"Hematologic and lymphatic";"cancer";4283;"P42226"
6778;"STAT6";22343534;"Hematologic and lymphatic";"cancer";4284;"P42226"
6778;"STAT6";27311963;"Multiple";"cancer";4285;"P42226"
6598;"SMARCB1";26536169;"Urologic";"cancer";4286;"Q12824"
6158;"RPL28";27311963;"Multiple";"cancer";4287;"P46779"
6598;"SMARCB1";23539594;"Multiple";"cancer";4288;"Q12824"
6778;"STAT6";24362818;"Hematologic and lymphatic";"cancer";4289;"P42226"
6430;"SRSF5";29617667;"Multiple";"cancer";4290;"Q13243"
6598;"SMARCB1";21499247;"Skin";"cancer";4291;"Q12824"
6781;"STC1";21499247;"Skin";"cancer";4292;"P52823"
6602;"SMARCD1";28297679;"Developmental gastrointestinal";"cancer";4293;"Q96GM5"
6786;"STIM1";27158780;"Thoracic";"cancer";4294;"Q13586"
6159;"RPL29";28467829;"Skin";"cancer";4295;"P47914"
6789;"STK4";27311963;"Multiple";"cancer";4296;"Q13043"
6446;"SGK1";23636398;"Gynecologic";"cancer";4297;"O00141"
6160;"RPL31";27311963;"Multiple";"cancer";4298;"P62899"
6790;"AURKA";26939876;"Gynecologic";"cancer";4299;"O14965"
6446;"SGK1";30606723;"Hematologic and lymphatic";"cancer";4300;"O00141"
6794;"STK11";29625053;"Multiple";"cancer";4301;"Q15831"
6602;"SMARCD1";14993899;"Multiple";"cancer";4302;"Q96GM5"
6446;"SGK1";14993899;"Multiple";"cancer";4303;"O00141"
6794;"STK11";27158780;"Thoracic";"cancer";4304;"Q15831"
6446;"SGK1";27348297;"Gynecologic";"cancer";4305;"O00141"
6794;"STK11";25079552;"Thoracic";"cancer";4306;"Q15831"
6794;"STK11";18948947;"Thoracic";"cancer";4307;"Q15831"
6602;"SMARCD1";22722201;"Gynecologic";"cancer";4308;"Q96GM5"
6794;"STK11";28297679;"Developmental gastrointestinal";"cancer";4309;"Q15831"
6927;"HNF1A";22561517;"Developmental gastrointestinal";"cancer";4310;"P20823"
6605;"SMARCE1";14993899;"Multiple";"cancer";4311;"Q969G3"
6446;"SGK1";29354286;"Multiple";"cancer";4312;"O00141"
6794;"STK11";30718927;"Core gastrointestinal";"cancer";4313;"Q15831"
6608;"SMO";26950094;"Skin";"cancer";4314;"Q99835"
6927;"HNF1A";23539594;"Multiple";"cancer";4315;"P20823"
6794;"STK11";14993899;"Multiple";"cancer";4316;"Q15831"
6928;"HNF1B";21804550;"Hematologic and lymphatic";"cancer";4317;"P35680"
6608;"SMO";23348505;"Soft tissue";"cancer";4318;"Q99835"
6794;"STK11";22980975;"Thoracic";"cancer";4319;"Q15831"
6446;"SGK1";28128360;"Multiple";"cancer";4320;"O00141"
6794;"STK11";28667006;"Developmental gastrointestinal";"cancer";4321;"Q15831"
6446;"SGK1";24390350;"Multiple";"cancer";4322;"O00141"
6794;"STK11";28362259;"Multiple";"cancer";4323;"Q15831"
6446;"SGK1";22343534;"Hematologic and lymphatic";"cancer";4324;"O00141"
6929;"TCF3";14993899;"Multiple";"cancer";4325;"P15923"
6794;"STK11";27687306;"Thoracic";"cancer";4326;"Q15831"
6446;"SGK1";26608593;"Hematologic and lymphatic";"cancer";4327;"O00141"
6929;"TCF3";29489754;"Multiple";"cancer";4328;"P15923"
6794;"STK11";24132290;"Multiple";"cancer";4329;"Q15831"
6929;"TCF3";30926794;"Hematologic and lymphatic";"cancer";4330;"P15923"
6608;"SMO";14993899;"Multiple";"cancer";4331;"Q99835"
6794;"STK11";24390350;"Multiple";"cancer";4332;"Q15831"
6929;"TCF3";29489755;"Multiple";"cancer";4333;"P15923"
6794;"STK11";25501392;"Multiple";"cancer";4334;"Q15831"
6446;"SGK1";21796119;"Hematologic and lymphatic";"cancer";4335;"O00141"
6929;"TCF3";27311963;"Multiple";"cancer";4336;"P15923"
6608;"SMO";29489754;"Multiple";"cancer";4337;"Q99835"
6929;"TCF3";31558468;"Hematologic and lymphatic";"cancer";4338;"P15923"
6608;"SMO";27311963;"Multiple";"cancer";4339;"Q99835"
6929;"TCF3";31558468;"Hematologic and lymphatic";"cancer";4340;"P15923"
6446;"SGK1";32024818;"Multiple";"cancer";4341;"O00141"
6794;"STK11";22327622;"Thoracic";"cancer";4342;"Q15831"
6608;"SMO";32494066;"Multiple";"cancer";4343;"Q99835"
6932;"TCF7";27149842;"Core gastrointestinal";"cancer";4344;"P36402"
6455;"SH3GL1";14993899;"Multiple";"cancer";4345;"Q99961"
6608;"SMO";24859340;"Head and neck";"cancer";4346;"Q99835"
6794;"STK11";27311963;"Multiple";"cancer";4347;"Q15831"
6932;"TCF7";29489755;"Multiple";"cancer";4348;"P36402"
6469;"SHH";27311963;"Multiple";"cancer";4349;"Q15465"
6934;"TCF7L2";29625053;"Multiple";"cancer";4350;"Q9NQB0"
6934;"TCF7L2";22810696;"Core gastrointestinal";"cancer";4351;"Q9NQB0"
6608;"SMO";23539594;"Multiple";"cancer";4352;"Q99835"
6934;"TCF7L2";22810696;"Core gastrointestinal";"cancer";4353;"Q9NQB0"
6794;"STK11";27311963;"Multiple";"cancer";4354;"Q15831"
6934;"TCF7L2";14993899;"Multiple";"cancer";4355;"Q9NQB0"
6476;"SI";21798897;"Head and neck";"cancer";4356;"P14410"
6794;"STK11";27135926;"Gynecologic";"cancer";4357;"Q15831"
6934;"TCF7L2";27149842;"Core gastrointestinal";"cancer";4358;"Q9NQB0"
6476;"SI";29489754;"Multiple";"cancer";4359;"P14410"
6794;"STK11";24390348;"Gynecologic";"cancer";4360;"Q15831"
6934;"TCF7L2";24390350;"Multiple";"cancer";4361;"Q9NQB0"
6476;"SI";27311963;"Multiple";"cancer";4362;"P14410"
6794;"STK11";32494066;"Multiple";"cancer";4363;"Q15831"
6934;"TCF7L2";29622466;"Core gastrointestinal";"cancer";4364;"Q9NQB0"
6794;"STK11";32024818;"Multiple";"cancer";4365;"Q15831"
6934;"TCF7L2";27311963;"Multiple";"cancer";4366;"Q9NQB0"
6934;"TCF7L2";22895193;"Core gastrointestinal";"cancer";4367;"Q9NQB0"
6476;"SI";27311963;"Multiple";"cancer";4368;"P14410"
6935;"ZEB1";26192916;"Hematologic and lymphatic";"cancer";4369;"P37275"
6476;"SI";22158541;"Hematologic and lymphatic";"cancer";4370;"P14410"
6794;"STK11";22722201;"Gynecologic";"cancer";4371;"Q15831"
6935;"ZEB1";14993899;"Multiple";"cancer";4372;"P37275"
6794;"STK11";23539594;"Multiple";"cancer";4373;"Q15831"
6935;"ZEB1";26437031;"Hematologic and lymphatic";"cancer";4374;"P37275"
6935;"ZEB1";28352668;"Endocrine";"cancer";4375;"P37275"
6476;"SI";21798893;"Head and neck";"cancer";4376;"P14410"
6935;"ZEB1";27058444;"Core gastrointestinal";"cancer";4377;"P37275"
6480;"ST6GAL1";30606723;"Hematologic and lymphatic";"cancer";4378;"P15907"
6938;"TCF12";29625053;"Multiple";"cancer";4379;"Q99081"
6794;"STK11";26099045;"Gynecologic";"cancer";4380;"Q15831"
6480;"ST6GAL1";29354286;"Multiple";"cancer";4381;"P15907"
6938;"TCF12";26061751;"Soft tissue";"cancer";4382;"Q99081"
6794;"STK11";25301631;"Thoracic";"cancer";4383;"Q15831"
6938;"TCF12";26824661;"Soft tissue";"cancer";4384;"Q99081"
6812;"STXBP1";27311963;"Multiple";"cancer";4385;"P61764"
6943;"TCF21";27311963;"Multiple";"cancer";4386;"O43680"
6954;"TCP11";26451490;"Gynecologic";"cancer";4387;"Q8WWU5"
6996;"TDG";20668451;"Thoracic";"cancer";4388;"Q13569"
7006;"TEC";14993899;"Multiple";"cancer";4389;"P42680"
6626;"SNRPA";21499247;"Skin";"cancer";4390;"P09012"
6820;"SULT2B1";27311963;"Multiple";"cancer";4391;"O00204"
7088;"TLE1";28452984;"Hematologic and lymphatic";"cancer";4392;"Q04724"
7006;"TEC";26258847;"Hematologic and lymphatic";"cancer";4393;"P42680"
6633;"SNRPD2";27311963;"Multiple";"cancer";4394;"P62316"
6846;"XCL2";28362259;"Multiple";"cancer";4395;"Q9UBD3"
7091;"TLE4";26909576;"Developmental gastrointestinal";"cancer";4396;"Q04727"
6634;"SNRPD3";29617667;"Multiple";"cancer";4397;"P62318"
7091;"TLE4";21339757;"Hematologic and lymphatic";"cancer";4398;"Q04727"
6850;"SYK";20601955;"Soft tissue";"cancer";4399;"P43405"
7092;"TLL1";23525077;"Core gastrointestinal";"cancer";4400;"O43897"
7093;"TLL2";21804550;"Hematologic and lymphatic";"cancer";4401;"Q9Y6L7"
6850;"SYK";14993899;"Multiple";"cancer";4402;"P43405"
7097;"TLR2";28531216;"Core gastrointestinal";"cancer";4403;"O60603"
6850;"SYK";22343534;"Hematologic and lymphatic";"cancer";4404;"P43405"
6638;"SNRPN";28362259;"Multiple";"cancer";4405;"P63162"
7009;"TMBIM6";27311963;"Multiple";"cancer";4406;"P55061"
7097;"TLR2";22158541;"Hematologic and lymphatic";"cancer";4407;"O60603"
6850;"SYK";24755198;"Skin";"cancer";4408;"P43405"
6638;"SNRPN";29617667;"Multiple";"cancer";4409;"P63162"
7011;"TEP1";25501392;"Multiple";"cancer";4410;"Q99973"
7099;"TLR4";29625053;"Multiple";"cancer";4411;"O00206"
7015;"TERT";28297679;"Developmental gastrointestinal";"cancer";4412;"O14746"
7099;"TLR4";23525077;"Core gastrointestinal";"cancer";4413;"O00206"
7015;"TERT";27064257;"Developmental gastrointestinal";"cancer";4414;"O14746"
7099;"TLR4";28531216;"Core gastrointestinal";"cancer";4415;"O00206"
6641;"SNTB1";27311963;"Multiple";"cancer";4416;"Q13884"
7015;"TERT";27064257;"Developmental gastrointestinal";"cancer";4417;"O14746"
7099;"TLR4";20668451;"Thoracic";"cancer";4418;"O00206"
6645;"SNTB2";31558468;"Hematologic and lymphatic";"cancer";4419;"Q13425"
7015;"TERT";14993899;"Multiple";"cancer";4420;"O14746"
7099;"TLR4";24132290;"Multiple";"cancer";4421;"O00206"
6645;"SNTB2";31558468;"Hematologic and lymphatic";"cancer";4422;"Q13425"
7015;"TERT";30107175;"Endocrine";"cancer";4423;"O14746"
7099;"TLR4";22842228;"Skin";"cancer";4424;"O00206"
6854;"SYN2";22343534;"Hematologic and lymphatic";"cancer";4425;"Q92777"
7015;"TERT";28467829;"Skin";"cancer";4426;"O14746"
7099;"TLR4";26503331;"Thoracic";"cancer";4427;"O00206"
6860;"SYT4";21499247;"Skin";"cancer";4428;"Q9H2B2"
7015;"TERT";29354286;"Multiple";"cancer";4429;"O14746"
7099;"TLR4";24952744;"Core gastrointestinal";"cancer";4430;"O00206"
6646;"SOAT1";27149842;"Core gastrointestinal";"cancer";4431;"P35610"
6867;"TACC1";22817889;"Skin";"cancer";4432;"O75410"
7100;"TLR5";28531216;"Core gastrointestinal";"cancer";4433;"O60602"
7015;"TERT";28667006;"Developmental gastrointestinal";"cancer";4434;"O14746"
6872;"TAF1";29625053;"Multiple";"cancer";4435;"P21675"
6651;"SON";22156295;"Developmental gastrointestinal";"cancer";4436;"P18583"
7113;"TMPRSS2";22981675;"Urologic";"cancer";4437;"O15393"
7015;"TERT";28362259;"Multiple";"cancer";4438;"O14746"
6872;"TAF1";29622464;"Gynecologic";"cancer";4439;"P21675"
7113;"TMPRSS2";27087322;"Urologic";"cancer";4440;"O15393"
6654;"SOS1";29625053;"Multiple";"cancer";4441;"Q07889"
7015;"TERT";29489755;"Multiple";"cancer";4442;"O14746"
7114;"TMSB4X";29625053;"Multiple";"cancer";4443;"P62328"
7015;"TERT";27311963;"Multiple";"cancer";4444;"O14746"
7114;"TMSB4X";29354286;"Multiple";"cancer";4445;"P62328"
7015;"TERT";31320640;"Skin";"cancer";4446;"O14746"
7114;"TMSB4X";26608593;"Hematologic and lymphatic";"cancer";4447;"P62328"
