"drivers_id";"driver_type";"primary_site";"cancer_type";"method"
8498;"cancer";"lung";"non-small_cell_lung_cancer";"Literature-based, Paper-specific"
8499;"cancer";"blood";"dlblc, follicular_lymphoma";"Paper-specific"
8500;"cancer";"hepatobiliary";"cholangiocarcinoma";"MutSigCV, IntOGen"
8501;"cancer";"multiple";"pan-cancer_adult";"HOTNET2"
8502;"cancer";"esophagus";"esophageal_adenocarcinoma";"MutSig"
8503;"cancer";"blood";"dlblc, follicular_lymphoma";"Paper-specific"
8504;"cancer";"multiple";"pan-cancer_adult";"MuSiC"
8505;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
8506;"cancer";"breast";"breast_cancer";"SeqSig"
8507;"cancer";"hepatobiliary";"hepatocellular_carcinoma, cholangiocarcinoma";"Literature-based"
8508;"cancer";"blood";"chronic_lymphocytic_leukemia";"MutSig"
8509;"cancer";"brain";"meningioma";"Recurrence-based"
8510;"cancer";"brain";"glioblastoma";"InVEx, MutSig"
8511;"cancer";"multiple";"pan-cancer_adult";"MutSig"
8512;"cancer";"stomach";"mucinous_gastric_cancer";"Recurrence-based"
8513;"cancer";"blood";"cutaneous_DLBCL";"MuSiC"
8514;"cancer";"multiple";"pan-cancer_adult";"HOTNET2"
8515;"cancer";"multiple";"pan-cancer_adult";"HOTNET2"
8516;"cancer";"multiple";"pan-cancer_paediatric";"GRIN, MutSig"
8517;"cancer";"lung";"small_cell_lung_cancer";"MuSiC"
8518;"cancer";"head_and_neck";"squamous_head_and_neck_cancer";"MutSig"
8519;"cancer";"multiple";"";"-"
8520;"cancer";"blood";"chronic_myelomonocytic_leukemia";"Recurrence-based"
8521;"cancer";"multiple";"pan-cancer_adult";"MutSig"
8522;"cancer";"multiple";"";"-"
8523;"cancer";"multiple";"pan-cancer_adult";"ncdDetect"
8524;"cancer";"blood";"chronic_myelomonocytic_leukemia";"DrGap"
8525;"cancer";"multiple";"pan-cancer_paediatric";"MuSiC"
8526;"cancer";"brain";"glioblastoma";"InVEx, MutSig"
8527;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
8528;"cancer";"multiple";"pan-cancer_paediatric";"MuSiC"
8529;"cancer";"brain";"glioblastoma";"InVEx, MutSig"
8530;"cancer";"blood";"myeloproliferative_neoplasm";"Paper-specific"
8531;"cancer";"lung";"lung_cancer_(all_histologies)";"Wood-based"
8532;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
8533;"cancer";"breast";"breast_cancer";"Paper-specific"
8534;"cancer";"lung";"lung_cancer_(all_histologies)";"Wood-based"
8535;"cancer";"multiple";"pan-cancer_adult";"ncDriver"
8536;"cancer";"blood";"chronic_lymphocytic_leukemia";"Recurrence-based"
8537;"cancer";"blood";"diffuse_large_B-cell_lymphoma";"MutSig"
8538;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
8539;"cancer";"bladder";"bladder_cancer";"MutSig"
8540;"cancer";"blood";"diffuse_large_B-cell_lymphoma";"MutSig"
8541;"cancer";"esophagus";"esophageal_squamous_carcinoma";"MutSig"
8542;"cancer";"breast";"breast_cancer";"Greenman-based"
8543;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
8544;"cancer";"multiple";"pan-cancer_adult";"ncDriver"
8545;"cancer";"blood";"juvenile_myelomonocytic_leukemia";"Paper-specific, Literature-based"
8546;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
8547;"cancer";"blood";"follicular_lymphoma";"MuSiC"
8548;"cancer";"blood";"chronic_myeloid_leukemia";"Recurrence-based, Literature-based"
8549;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
8550;"cancer";"blood";"dlblc, follicular_lymphoma";"Paper-specific"
8551;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
8552;"cancer";"multiple";"pan-cancer_adult";"ncDriver"
8553;"cancer";"multiple";"";"-"
8554;"cancer";"blood";"follicular_lymphoma";"MuSiC"
8555;"cancer";"multiple";"pan-cancer_adult";"ncdDetect"
8556;"cancer";"blood";"acute_myeloid_leukemia";"Recurrence-based"
8557;"cancer";"blood";"myelodysplasia";"Recurrence-based"
8558;"cancer";"lung";"lung_adenocarcinoma";"InVEx"
8559;"cancer";"head_and_neck";"squamous_head_and_neck_cancer";"MutSig"
8560;"cancer";"multiple";"pan-cancer_adult";"MutSig"
8561;"cancer";"uterus";"endometrial_cancer";"MutSig"
8562;"cancer";"skin";"melanoma";"OncodriveFML"
8563;"cancer";"adrenal_gland";"adrenocortical_adenoma";"MutSig, Recurrence-based"
8564;"cancer";"multiple";"pan-cancer_adult";"ncdDetect"
8565;"cancer";"stomach";"gastric_adenocarcinoma";"MutSig"
8566;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
8567;"cancer";"parathyroid_gland";"parathyroid_carcinoma";"Recurrence-based, Literature-based"
8568;"cancer";"peripheral_nervous_system";"neuroblastoma";"Recurrence-based"
8569;"cancer";"pleura";"malignant pleural mesothelioma";"MuSiC"
8570;"cancer";"head_and_neck";"squamous_head_and_neck_cancer";"Paper-specific"
8571;"cancer";"kidney";"non-clear_cell_renal_cancer";"Wood-based"
8572;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
8573;"cancer";"multiple";"pan-cancer_adult";"PanSoftWare"
8574;"cancer";"head_and_neck";"squamous_head_and_neck_cancer";"MutSig"
8575;"cancer";"multiple";"pan-cancer_adult";"MutSig"
8576;"cancer";"pancreas";"pancreatic_ductal_adenocarcinoma";"MuSiC"
8577;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
8578;"cancer";"lung";"lung_cancer_(all_histologies)";"MutSig"
8579;"cancer";"multiple";"pan-cancer_adult";"ExInAtor"
8580;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
8581;"cancer";"skin";"melanoma";"InVEx, MutSig"
8582;"cancer";"multiple";"pan-cancer_adult";"HOTNET2"
8583;"cancer";"blood";"T-cell_leukemia/lymphoma";"MutSig"
8584;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
8585;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
8586;"cancer";"brain";"pan-glioma";"MutSig"
8587;"cancer";"breast";"breast_cancer";"Paper-specific"
8588;"cancer";"multiple";"pan-cancer_adult";"ncdDetect"
8589;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
8590;"cancer";"esophagus";"esophageal_adenocarcinoma";"MutSig"
8591;"cancer";"blood";"chronic_lymphocytic_leukemia";"Recurrence-based"
8592;"cancer";"brain";"pan-glioma";"MutSig"
8593;"cancer";"esophagus";"esophageal_adenocarcinoma";"dNdScv, ActiveDriverWGS, MutSig2CV, OncodriveFM, OncodriveClust, eDriver, eDriver3D"
8594;"cancer";"skin";"melanoma";"Paper-specific"
8595;"cancer";"pancreas";"pancreatic_ductal_adenocarcinoma";"Recurrence-based"
8596;"cancer";"skin";"melanoma";"OncodriveFML"
8597;"cancer";"head_and_neck";"squamous_head_and_neck_cancer";"MutSig"
8598;"cancer";"hepatobiliary";"hepatocellular_carcinoma";"Paper-specific"
8599;"cancer";"skin";"melanoma";"Paper-specific"
8600;"cancer";"testis";"testicular_germ_cell_cancer";"MutSig"
8601;"cancer";"multiple";"pan-cancer_adult";"MutSig"
8602;"cancer";"prostate";"prostate_cancer";"MutSig"
8603;"cancer";"hepatobiliary";"hepatocellular_carcinoma, cholangiocarcinoma";"Literature-based"
8604;"cancer";"brain";"glioblastoma";"InVEx, MutSig"
8605;"cancer";"multiple";"pan-cancer_adult";"MutSig"
8606;"cancer";"breast";"breast_cancer";"SeqSig"
8607;"cancer";"hepatobiliary";"hepatocellular_carcinoma, cholangiocarcinoma";"Literature-based"
8608;"cancer";"multiple";"pan-cancer_adult";"ncdDetect"
8609;"cancer";"multiple";"pan-cancer_adult";"MutSig"
8610;"cancer";"blood";"diffuse_large_B-cell_lymphoma";"MuSiC"
8611;"cancer";"multiple";"";"-"
8612;"cancer";"skin";"melanoma";"Paper-specific"
8613;"cancer";"blood";"burkitt lymphoma";"MutSigCV, HotNet2, Literature-based"
8614;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
8615;"cancer";"small_intestine";"ampullary_adenocarcinoma";"MutSig"
8616;"cancer";"blood";"chronic_lymphocytic_leukemia";"Recurrence-based"
8617;"cancer";"blood";"burkitt lymphoma";"MutSigCV, HotNet2, Literature-based"
8618;"cancer";"skin";"mucosal_melanoma";"OncodriveFM, OncodriveClust, OncodriveFML, MuSiC2, 20/20+, dNdScv, MutSigCV, Literature-based"
8619;"cancer";"multiple";"pan-cancer_adult";"ncdDetect"
8620;"cancer";"hepatobiliary";"hepatocellular_carcinoma";"Recurrence-based"
8621;"cancer";"kidney";"clear_cell_renal_cancer";"MutSig"
8622;"cancer";"skin";"desmoplastic_melanoma";"Recurrence-based, Literature-based"
8623;"cancer";"pancreas";"pancreatic_ductal_adenocarcinoma";"Recurrence-based"
8624;"cancer";"skin";"melanoma";"MutSigCV, OncodriveFML"
8625;"cancer";"colorectal";"colorectal_adenocarcinoma";"MutSig"
8626;"cancer";"multiple";"pan-cancer_adult";"DriverPower"
8627;"cancer";"skin";"melanoma";"InVEx"
8628;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
8629;"cancer";"head_and_neck";"squamous_head_and_neck_cancer";"MutSig"
8630;"cancer";"brain";"glioblastoma";"Wood-based"
8631;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
8632;"cancer";"hepatobiliary";"hepatocellular_carcinoma";"Paper-specific"
8633;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
8634;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
8635;"cancer";"stomach";"gastric_adenocarcinoma";"Recurrence-based"
8636;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
8637;"cancer";"skin";"melanoma";"Paper-specific"
8638;"cancer";"multiple";"pan-cancer_adult";"ncDriver"
8639;"cancer";"blood";"acute_myeloid_leukemia";"MuSiC"
8640;"cancer";"hepatobiliary";"cholangiocarcinoma";"MutSigCV, IntOGen"
8641;"cancer";"multiple";"";"-"
8642;"cancer";"multiple";"pan-cancer_adult";"MutSig"
8643;"cancer";"multiple";"pan-cancer_adult";"ncDriver"
8644;"cancer";"kidney";"papillary_renal_cell_carcinoma";"MutSig, IntOGen"
8645;"cancer";"colorectal";"colorectal_adenocarcinoma";"Wood-based"
8646;"cancer";"skin";"melanoma";"MutSig"
8647;"cancer";"hepatobiliary";"hepatocellular_carcinoma, cholangiocarcinoma";"Literature-based"
8648;"cancer";"multiple";"pan-cancer_adult";"MutSig"
8649;"cancer";"multiple";"pan-cancer_adult";"ncdDetect"
8650;"cancer";"colorectal";"colorectal_adenocarcinoma";"Wood-based"
8651;"cancer";"pan-gastric";"pan-gastric";"MutSig2CV"
8652;"cancer";"breast";"breast_cancer";"SeqSig"
8653;"cancer";"multiple";"pan-cancer_adult";"HOTNET2"
8654;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
8655;"cancer";"multiple";"pan-cancer_adult";"HOTNET2"
8656;"cancer";"multiple";"pan-cancer_adult";"ncdDetect"
8657;"cancer";"uterus";"endometrial_cancer";"MutSig"
8658;"cancer";"multiple";"pan-cancer_adult";"PanSoftWare"
8659;"cancer";"multiple";"pan-cancer_adult";"ncdDetect"
8660;"cancer";"hepatobiliary";"hepatocellular_carcinoma";"Recurrence-based"
8661;"cancer";"peripheral_nervous_system";"neuroblastoma";"Paper-specific"
8662;"cancer";"blood";"dlblc, follicular_lymphoma";"Paper-specific"
8663;"cancer";"multiple";"pan-cancer_paediatric";"GRIN, MutSig"
8664;"cancer";"head_and_neck";"squamous_head_and_neck_cancer";"MutSig"
8665;"cancer";"blood";"chronic_lymphocytic_leukemia";"Recurrence-based"
8666;"cancer";"lung";"non-small_cell_lung_cancer";"MuSiC"
8667;"cancer";"blood";"multiple_myeloma";"dNdScv"
8668;"cancer";"skin";"melanoma";"Paper-specific"
8669;"cancer";"pancreas";"pancreatic_ductal_adenocarcinoma";"MuSiC"
8670;"cancer";"blood";"burkitt lymphoma";"MutSigCV, HotNet2, Literature-based"
8671;"cancer";"skin";"melanoma";"Paper-specific"
8672;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
8673;"cancer";"lung";"small_cell_lung_cancer";"Paper-specific"
8674;"cancer";"multiple";"";"-"
8675;"cancer";"head_and_neck";"squamous_head_and_neck_cancer";"MutSig"
8676;"cancer";"brain";"meningioma";"Recurrence-based"
8677;"cancer";"hepatobiliary";"biliary_tract_cancer";"MutSig"
8678;"cancer";"prostate";"prostate_cancer";"MutSig"
8679;"cancer";"multiple";"pan-cancer_adult";"ncdDetect"
8680;"cancer";"brain";"meningioma";"Recurrence-based"
8681;"cancer";"multiple";"pan-cancer_adult";"ActiveDriverWGS, CompositeDriver, DriverPower, dNdScv, ExInAtor, LARVA, MutSig, NBR, ncdDetect, ncDriver, OncodriveFML, regDriver"
8682;"cancer";"brain";"glioblastoma";"InVEx, MutSig"
8683;"cancer";"lung";"small_cell_lung_cancer";"MuSiC"
8684;"cancer";"blood";"dlblc, follicular_lymphoma";"Paper-specific"
8685;"cancer";"multiple";"";"-"
8686;"cancer";"multiple";"";""
8687;"cancer";"multiple";"pan-cancer_adult";"ncdDetect"
8688;"cancer";"multiple";"pan-cancer_adult";"ActiveDriverWGS"
8689;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
8690;"cancer";"hepatobiliary";"hepatocellular_carcinoma";"MutSig"
8691;"cancer";"multiple";"pan-cancer_adult";"ncdDetect"
8692;"cancer";"multiple";"";"-"
8693;"cancer";"multiple";"pan-cancer_paediatric";"MuSiC"
8694;"cancer";"multiple";"pan-cancer_adult";"ncdDetect"
8695;"cancer";"skin";"desmoplastic_melanoma";"Recurrence-based, Literature-based"
8696;"cancer";"colorectal";"colorectal_adenocarcinoma";"MutSig"
8697;"cancer";"pancreas";"pancreatic_ductal_adenocarcinoma";"Wood-based"
8698;"cancer";"penis";"penile_squamous_cancer";"IntOGen, Literature-based"
8699;"cancer";"breast";"breast_cancer";"Greenman-based"
8700;"cancer";"stomach";"gastric_adenocarcinoma";"Recurrence-based"
8701;"cancer";"multiple";"pan-cancer_adult";"ncdDetect"
8702;"cancer";"esophagus";"esophageal_squamous_carcinoma";"MutSig"
8703;"cancer";"hepatobiliary";"hepatocellular_carcinoma";"MutSig, Recurrence-based"
8704;"cancer";"multiple";"";"-"
8705;"cancer";"blood";"dlblc, follicular_lymphoma";"Paper-specific"
8706;"cancer";"multiple";"pan-cancer_adult";"ncdDetect"
8707;"cancer";"hepatobiliary";"hepatocellular_carcinoma";"MutSig"
8708;"cancer";"brain";"meningioma";"Recurrence-based"
8709;"cancer";"blood";"chronic_lymphocytic_leukemia";"Recurrence-based"
8710;"cancer";"blood";"acute_myeloid_leukemia";"Paper-specific"
8711;"cancer";"multiple";"";"-"
8712;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
8713;"cancer";"skin";"melanoma";"MuSiC"
8714;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
8715;"cancer";"small_intestine";"ampullary_adenocarcinoma";"Recurrence-based"
8716;"cancer";"peripheral_nervous_system";"neuroblastoma";"Paper-specific"
8717;"cancer";"pancreas";"pancreatic_ductal_adenocarcinoma";"Wood-based"
8718;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
8719;"cancer";"breast";"breast_cancer";"Recurrence-based, Literature-based"
8720;"cancer";"multiple";"pan-cancer_adult";"MutSig"
8721;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
8722;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
8723;"cancer";"skin";"melanoma";"Paper-specific"
8724;"cancer";"small_intestine";"duodenal_adenocarcinoma";"MutSig"
8725;"cancer";"thyroid";"papillary_thyroid_cancer";"Recurrence-based"
8726;"cancer";"blood";"acute_myeloid_leukemia";"MutSig"
8727;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
8728;"cancer";"multiple";"pan-cancer_paediatric";"MuSiC"
8729;"cancer";"skin";"melanoma";"InVEx, MutSig"
8730;"cancer";"multiple";"pan-cancer_adult";"MutSigCV, 20/20"
8731;"cancer";"breast";"breast_cancer";"SeqSig"
8732;"cancer";"multiple";"pan-cancer_adult";"MutSig"
8733;"cancer";"skin";"melanoma";"MutSig"
8734;"cancer";"penis";"penile_squamous_cancer";"IntOGen, Literature-based"
8735;"cancer";"colorectal";"colorectal_adenocarcinoma";"MutSig"
8736;"cancer";"blood";"diffuse_large_B-cell_lymphoma";"MutSig"
8737;"cancer";"hepatobiliary";"hepatocellular_carcinoma";"Paper-specific"
8738;"cancer";"pancreas";"pancreatic_ductal_adenocarcinoma";"Recurrence-based"
8739;"cancer";"hepatobiliary";"hepatocellular_carcinoma, cholangiocarcinoma";"Literature-based"
8740;"cancer";"colorectal";"colorectal_adenocarcinoma";"Wood-based"
8741;"cancer";"brain";"meningioma";"Recurrence-based"
8742;"cancer";"skin";"melanoma";"OncodriveFML"
8743;"cancer";"multiple";"pan-cancer_adult";"PanSoftWare"
8744;"cancer";"pancreas";"pancreatic_ductal_adenocarcinoma";"Wood-based"
8745;"cancer";"multiple";"pan-cancer_adult";"ncdDetect"
8746;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
8747;"cancer";"multiple";"pan-cancer_adult";"MuSiC"
8748;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
8749;"cancer";"breast";"breast_cancer";"SeqSig"
8750;"cancer";"head_and_neck";"squamous_head_and_neck_cancer";"MutSig"
8751;"cancer";"brain";"glioblastoma";"InVEx, MutSig"
8752;"cancer";"multiple";"";"-"
8753;"cancer";"brain";"glioblastoma";"Paper-specific"
8754;"cancer";"stomach";"gastric_adenocarcinoma";"Recurrence-based"
8755;"cancer";"multiple";"pan-cancer_adult";"ncdDetect"
8756;"cancer";"breast";"breast_cancer";"Paper-specific"
8757;"cancer";"pancreas";"pancreatic_ductal_adenocarcinoma";"Wood-based"
8758;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
8759;"cancer";"colorectal";"colorectal_adenocarcinoma";"MutSig"
8760;"cancer";"blood";"chronic_lymphocytic_leukemia";"Recurrence-based"
8761;"cancer";"blood";"acute_lymphoblastic_leukemia";"Recurrence-based"
8762;"cancer";"multiple";"pan-cancer_adult";"PanSoftWare"
8763;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
8764;"cancer";"esophagus";"esophageal_adenocarcinoma";"Recurrence-based"
8765;"cancer";"esophagus";"esophageal_adenocarcinoma";"MutSig"
8766;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
8767;"cancer";"hepatobiliary";"hepatocellular_carcinoma, cholangiocarcinoma";"Literature-based"
8768;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
8769;"cancer";"lung";"lung_cancer_(all_histologies)";"Wood-based"
8770;"cancer";"hepatobiliary";"hepatocellular_carcinoma";"Paper-specific"
8771;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
8772;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
8773;"cancer";"multiple";"";"-"
8774;"cancer";"multiple";"pan-cancer_adult";"ActiveDriverWGS, CompositeDriver, DriverPower, dNdScv, ExInAtor, LARVA, MutSig, NBR, ncdDetect, ncDriver, OncodriveFML, regDriver"
8775;"cancer";"multiple";"pan-cancer_adult";"ncdDetect"
8776;"cancer";"head_and_neck";"nasopharyngeal_carcinoma";"MutSig"
8777;"cancer";"thyroid";"papillary_thyroid_cancer";"Recurrence-based"
8778;"cancer";"multiple";"pan-cancer_adult";"ncdDetect"
8779;"cancer";"bladder";"bladder_cancer";"MutSig"
8780;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
8781;"cancer";"multiple";"pan-cancer_adult";"ncdDetect"
8782;"cancer";"blood";"chronic_myeloid_leukemia";"Recurrence-based, Literature-based"
8783;"cancer";"blood";"dlblc, follicular_lymphoma";"Paper-specific"
8784;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
8785;"cancer";"head_and_neck";"squamous_head_and_neck_cancer";"MutSig"
8786;"cancer";"multiple";"";"-"
8787;"cancer";"multiple";"pan-cancer_adult";"ncdDetect"
8788;"cancer";"multiple";"pan-cancer_paediatric";"MuSiC"
8789;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
8790;"cancer";"head_and_neck";"squamous_head_and_neck_cancer";"MuSiC"
8791;"cancer";"skin";"melanoma";"Paper-specific"
8792;"cancer";"brain";"glioblastoma";"InVEx, MutSig"
8793;"cancer";"hepatobiliary";"hepatocellular_carcinoma, cholangiocarcinoma";"Literature-based"
8794;"cancer";"head_and_neck";"nasopharyngeal_carcinoma";"Literature-based, Paper-specific"
8795;"cancer";"lung";"small_cell_lung_cancer";"MuSiC"
8796;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
8797;"cancer";"multiple";"";"-"
8798;"cancer";"colorectal";"colorectal_adenocarcinoma";"MutSig"
8799;"cancer";"esophagus";"esophageal_squamous_carcinoma";"MutSig"
8800;"cancer";"multiple";"pan-cancer_adult";"PanSoftWare"
8801;"cancer";"multiple";"";"-"
8802;"cancer";"brain";"glioblastoma";"Wood-based"
8803;"cancer";"pan-gastric";"pan-gastric";"MutSig2CV"
8804;"cancer";"blood";"multiple_myeloma";"dNdScv"
8805;"cancer";"uterus";"endometrial_cancer";"MuSiC"
8806;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
8807;"cancer";"multiple";"pan-cancer_adult";"ncdDetect"
8808;"cancer";"stomach";"gastric_adenocarcinoma";"Wood-based"
8809;"cancer";"peripheral_nervous_system";"neuroblastoma";"Paper-specific"
8810;"cancer";"blood";"follicular_lymphoma";"MuSiC"
8811;"cancer";"brain";"pan-glioma";"MutSig"
8812;"cancer";"multiple";"pan-cancer_adult";"ncdDetect"
8813;"cancer";"blood";"chronic_lymphocytic_leukemia";"Recurrence-based"
8814;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
8815;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
8816;"cancer";"hepatobiliary";"hepatocellular_carcinoma, cholangiocarcinoma";"Literature-based"
8817;"cancer";"kidney";"papillary_renal_cell_carcinoma";"MutSig, IntOGen"
8818;"cancer";"colorectal";"colorectal_adenocarcinoma";"Recurrence-based"
8819;"cancer";"skin";"melanoma";"Paper-specific"
8821;"cancer";"skin";"melanoma";"InVEx, MutSig"
