"entrez";"symbol";"pubmed_id";"type";"organ_system";"primary_site";"cancer_type";"method";"coding_status";"cgc_annotation";"vogelstein_annotation";"saito_annotation";"NCG_oncogene";"NCG_tsg";"driver_type";"drivers_id"
51808;"PHAX";27311963;"WGS";"Multiple";"multiple";"pan-cancer_adult";"OncodriveFML";"noncoding";"";"";"";"";"";"cancer";6870
29072;"SETD2";24132290;"Pan-cancer";"Multiple";"multiple";"pan-cancer_adult";"MuSiC";"coding";"TSG";"TSG";"TSG";"0.0";"1.0";"cancer";6871
51135;"IRAK4";28531216;"WGS";"Core gastrointestinal";"esophagus";"esophageal_adenocarcinoma";"Pathscan";"coding";"";"";"";"";"";"cancer";6872
53335;"BCL11A";30606723;"WGS";"Hematologic and lymphatic";"blood";"dlblc, follicular_lymphoma";"Paper-specific";"noncoding";"oncogene, fusion";"";"";"1.0";"0.0";"cancer";6873
29072;"SETD2";26437031;"WGS-WES-Gene Panel";"Hematologic and lymphatic";"blood";"T-cell_leukemia/lymphoma";"MutSig";"coding";"TSG";"TSG";"TSG";"0.0";"1.0";"cancer";6874
51135;"IRAK4";20668451;"Gene Panel";"Gynecologic";"breast";"breast_cancer";"Wood-based";"coding";"";"";"";"";"";"cancer";6875
53335;"BCL11A";14993899;"Canonical Cancer Driver";"Multiple";"multiple";"";"-";"";"oncogene, fusion";"";"";"1.0";"0.0";"cancer";6876
29072;"SETD2";25790038;"WGS-WES";"Urologic";"kidney";"papillary_renal_cell_carcinoma";"MutSig, IntOGen";"coding";"TSG";"TSG";"TSG";"0.0";"1.0";"cancer";6877
53353;"LRP1B";29895955;"Gene Panel";"Hematologic and lymphatic";"blood";"multiple_myeloma";"Recurrence-based";"coding";"TSG";"";"";"0.0";"1.0";"cancer";6878
51136;"RNFT1";27064257;"WGS";"Developmental gastrointestinal";"hepatobiliary";"hepatocellular_carcinoma, cholangiocarcinoma";"Literature-based";"coding";"";"";"";"";"";"cancer";6879
29072;"SETD2";25576899;"WES-Gene Panel";"Endocrine";"thyroid";"anaplastic_thyroid_carcinoma";"Recurrence-based, Literature-based";"coding";"TSG";"TSG";"TSG";"0.0";"1.0";"cancer";6880
53353;"LRP1B";18948947;"Gene Panel";"Thoracic";"lung";"lung_adenocarcinoma";"MuSiC";"coding";"TSG";"";"";"0.0";"1.0";"cancer";6881
51150;"SDF4";27311963;"WGS";"Multiple";"multiple";"pan-cancer_adult";"OncodriveFML";"noncoding";"";"";"";"";"";"cancer";6882
29072;"SETD2";24390350;"Pan-cancer";"Multiple";"multiple";"pan-cancer_adult";"MutSig";"coding";"TSG";"TSG";"TSG";"0.0";"1.0";"cancer";6883
51163;"DBR1";22484628;"WES";"Core gastrointestinal";"stomach";"gastric_adenocarcinoma";"Recurrence-based";"coding";"";"";"";"";"";"cancer";6884
53353;"LRP1B";14993899;"Canonical Cancer Driver";"Multiple";"multiple";"";"-";"";"TSG";"";"";"0.0";"1.0";"cancer";6885
29072;"SETD2";25501392;"Pan-cancer";"Multiple";"multiple";"pan-cancer_adult";"HOTNET2";"coding";"TSG";"TSG";"TSG";"0.0";"1.0";"cancer";6886
51176;"LEF1";14993899;"Canonical Cancer Driver";"Multiple";"multiple";"";"-";"";"oncogene, TSG";"";"";"0.0";"0.0";"cancer";6887
53353;"LRP1B";22138691;"WES";"Urologic";"kidney";"clear_cell_renal_cancer";"Wood-based";"coding";"TSG";"";"";"0.0";"1.0";"cancer";6888
29072;"SETD2";29489755;"Pan-cancer";"Multiple";"multiple";"pan-cancer_paediatric";"GRIN, MutSig";"coding";"TSG";"TSG";"TSG";"0.0";"1.0";"cancer";6889
51176;"LEF1";29489755;"Pan-cancer";"Multiple";"multiple";"pan-cancer_paediatric";"GRIN, MutSig";"coding";"oncogene, TSG";"";"";"0.0";"0.0";"cancer";6890
53353;"LRP1B";29945994;"WES";"Core gastrointestinal";"stomach";"gastric_adenocarcinoma";"Recurrence-based";"coding";"TSG";"";"";"0.0";"1.0";"cancer";6891
29072;"SETD2";31444325;"WGS-WES";"Hematologic and lymphatic";"blood";"multiple_myeloma";"dNdScv";"coding";"TSG";"TSG";"TSG";"0.0";"1.0";"cancer";6892
51185;"CRBN";27311963;"WGS";"Multiple";"multiple";"pan-cancer_adult";"OncodriveFML";"noncoding";"";"";"";"";"";"cancer";6893
53353;"LRP1B";30132154;"WES";"Core gastrointestinal";"stomach";"gastric_cancer";"Recurrence-based";"coding";"TSG";"";"";"0.0";"1.0";"cancer";6894
54855;"TENT5C";31444325;"WGS-WES";"Hematologic and lymphatic";"blood";"multiple_myeloma";"dNdScv";"coding";"TSG";"";"";"0.0";"1.0";"cancer";6895
29072;"SETD2";27311963;"WGS-WES";"Multiple";"multiple";"pan-cancer_adult";"OncodriveFML";"coding";"TSG";"TSG";"TSG";"0.0";"1.0";"cancer";6896
51196;"PLCE1";25501392;"Pan-cancer";"Multiple";"multiple";"pan-cancer_adult";"HOTNET2";"coding";"";"";"";"";"";"cancer";6897
53353;"LRP1B";22327622;"Gene Panel";"Core gastrointestinal";"colorectal";"colorectal_adenocarcinoma";"Recurrence-based";"coding";"TSG";"";"";"0.0";"1.0";"cancer";6898
54861;"SNRK";28296713;"WES";"Skin";"skin";"mucosal_melanoma";"Recurrence-based";"coding";"";"";"";"";"";"cancer";6899
29072;"SETD2";27135926;"WGS";"Gynecologic";"breast";"breast_cancer";"Paper-specific";"coding";"TSG";"TSG";"TSG";"0.0";"1.0";"cancer";6900
53353;"LRP1B";22327622;"Gene Panel";"Thoracic";"lung";"non-small_cell_lung_cancer";"Recurrence-based";"coding";"TSG";"";"";"0.0";"1.0";"cancer";6901
54861;"SNRK";25501392;"Pan-cancer";"Multiple";"multiple";"pan-cancer_adult";"HOTNET2";"coding";"";"";"";"";"";"cancer";6902
29072;"SETD2";32025015;"WGS";"Multiple";"multiple";"pan-cancer_adult";"ActiveDriverWGS, CompositeDriver, DriverPower, dNdScv, ExInAtor, LARVA, MutSig, NBR, ncdDetect, ncDriver, OncodriveFML, regDriver";"coding";"TSG";"TSG";"TSG";"0.0";"1.0";"cancer";6903
51199;"NIN";25855536;"WES";"Developmental gastrointestinal";"pancreas";"pancreatic_ductal_adenocarcinoma";"MutSig";"coding";"";"";"";"";"";"cancer";6904
53353;"LRP1B";26608593;"WES";"Hematologic and lymphatic";"blood";"diffuse_large_B-cell_lymphoma";"MuSiC";"coding";"TSG";"";"";"0.0";"1.0";"cancer";6905
54862;"CC2D1A";28256603;"WES plus targeted deep resequencing";"Head and neck";"head_and_neck";"nasopharyngeal_carcinoma";"Literature-based, Paper-specific";"coding";"";"";"";"";"";"cancer";6906
29072;"SETD2";32494066;"Canonical Cancer Driver";"Multiple";"multiple";"";"";"";"TSG";"TSG";"TSG";"0.0";"1.0";"cancer";6907
51225;"ABI3";21798893;"WES";"Head and neck";"head_and_neck";"squamous_head_and_neck_cancer";"MutSig";"coding";"";"";"";"";"";"cancer";6908
53353;"LRP1B";22197931;"WES";"Skin";"skin";"melanoma";"Recurrence-based";"coding";"TSG";"";"";"0.0";"1.0";"cancer";6909
54865;"GPATCH4";28622513;"WES";"Developmental gastrointestinal";"hepatobiliary";"hepatocellular_carcinoma";"MutSig, Recurrence-based";"coding";"";"";"";"";"";"cancer";6910
29072;"SETD2";25351205;"WGS-WES";"Urologic";"kidney";"clear_cell_renal_cancer";"MuSiC";"coding";"TSG";"TSG";"TSG";"0.0";"1.0";"cancer";6911
53353;"LRP1B";27058444;"WGS-WES";"Core gastrointestinal";"esophagus";"esophageal_squamous_carcinoma";"MutSig";"coding";"TSG";"";"";"0.0";"1.0";"cancer";6912
51256;"TBC1D7";27311963;"WGS-WES";"Multiple";"multiple";"pan-cancer_adult";"OncodriveFML";"coding";"";"";"";"";"";"cancer";6913
54869;"EPS8L1";28362259;"WGS";"Multiple";"multiple";"pan-cancer_adult";"ncdDetect";"noncoding";"";"";"";"";"";"cancer";6914
29072;"SETD2";22722201;"WES";"Gynecologic";"breast";"breast_cancer";"Greenman-based";"coding";"TSG";"TSG";"TSG";"0.0";"1.0";"cancer";6915
53353;"LRP1B";22158541;"WES";"Hematologic and lymphatic";"blood";"chronic_lymphocytic_leukemia";"Recurrence-based";"coding";"TSG";"";"";"0.0";"1.0";"cancer";6916
51259;"TMEM216";26091043;"WES";"Skin";"skin";"melanoma";"InVEx, MutSig";"coding";"";"";"";"";"";"cancer";6917
54874;"FNBP1L";29854292;"WES";"Gynecologic";"breast";"breast_cancer";"SeqSig";"coding";"";"";"";"";"";"cancer";6918
29072;"SETD2";26437033;"WES-Gene Panel";"Gynecologic";"breast";"breast_fibroepithelial_tumours";"Recurrence-based";"coding";"TSG";"TSG";"TSG";"0.0";"1.0";"cancer";6919
53353;"LRP1B";28551381;"WES-Gene Panel";"Core gastrointestinal";"colorectal";"colorectal_adenocarcinoma";"Recurrence-based";"coding";"TSG";"";"";"0.0";"1.0";"cancer";6920
51284;"TLR7";28531216;"WGS";"Core gastrointestinal";"esophagus";"esophageal_adenocarcinoma";"Pathscan";"coding";"";"";"";"";"";"cancer";6921
29072;"SETD2";26536169;"WES";"Urologic";"kidney";"papillary_renal_cell_carcinoma";"MutSig";"coding";"TSG";"TSG";"TSG";"0.0";"1.0";"cancer";6922
54875;"CNTLN";27325650;"WES";"Urologic";"penis";"penile_squamous_cancer";"IntOGen, Literature-based";"coding";"";"";"";"";"";"cancer";6923
53353;"LRP1B";22484628;"WES";"Core gastrointestinal";"stomach";"gastric_adenocarcinoma";"Recurrence-based";"coding";"TSG";"";"";"0.0";"1.0";"cancer";6924
51289;"RXFP3";21798897;"WES";"Head and neck";"head_and_neck";"squamous_head_and_neck_cancer";"Recurrence-based";"coding";"";"";"";"";"";"cancer";6925
29072;"SETD2";23539594;"Canonical Cancer Driver";"Multiple";"multiple";"";"-";"";"TSG";"TSG";"TSG";"0.0";"1.0";"cancer";6926
53371;"NUP54";27311963;"WGS-WES";"Multiple";"multiple";"pan-cancer_adult";"OncodriveFML";"coding";"";"";"";"";"";"cancer";6927
54877;"ZCCHC2";27311963;"WGS";"Multiple";"multiple";"pan-cancer_adult";"OncodriveFML";"noncoding";"";"";"";"";"";"cancer";6928
51314;"NME8";28362259;"WGS";"Multiple";"multiple";"pan-cancer_adult";"ncdDetect";"noncoding";"";"";"";"";"";"cancer";6929
29072;"SETD2";26099045;"WGS";"Gynecologic";"breast";"breast_cancer";"Recurrence-based, Literature-based";"coding";"TSG";"TSG";"TSG";"0.0";"1.0";"cancer";6930
53405;"CLIC5";27311963;"WGS";"Multiple";"multiple";"pan-cancer_adult";"OncodriveFML";"noncoding";"";"";"";"";"";"cancer";6931
54880;"BCOR";29625053;"Pan-cancer";"Multiple";"multiple";"pan-cancer_adult";"PanSoftWare";"coding";"TSG, fusion";"TSG";"TSG";"0.0";"1.0";"cancer";6932
51315;"KRCC1";30606723;"WGS";"Hematologic and lymphatic";"blood";"dlblc, follicular_lymphoma";"Paper-specific";"noncoding";"";"";"";"";"";"cancer";6933
53616;"ADAM22";27311963;"WGS-WES";"Multiple";"multiple";"pan-cancer_adult";"OncodriveFML";"coding";"";"";"";"";"";"cancer";6934
29072;"SETD2";22237106;"WGS";"Hematologic and lymphatic";"blood";"acute_lymphoblastic_leukemia";"Recurrence-based";"coding";"TSG";"TSG";"TSG";"0.0";"1.0";"cancer";6935
54880;"BCOR";23636398;"WES";"Gynecologic";"uterus";"endometrial_cancer";"MuSiC";"coding";"TSG, fusion";"TSG";"TSG";"0.0";"1.0";"cancer";6936
51317;"PHF21A";29354286;"WGS";"Multiple";"multiple";"pan-cancer_adult";"ncDriver";"noncoding";"";"";"";"";"";"cancer";6937
53616;"ADAM22";27058444;"WGS-WES";"Core gastrointestinal";"esophagus";"esophageal_squamous_carcinoma";"MutSig";"coding";"";"";"";"";"";"cancer";6938
29072;"SETD2";25301631;"WES";"Thoracic";"lung";"lung_adenocarcinoma";"Literature-based";"coding";"TSG";"TSG";"TSG";"0.0";"1.0";"cancer";6939
54880;"BCOR";25079317;"WES";"Core gastrointestinal";"stomach";"gastric_adenocarcinoma";"MutSig";"coding";"TSG, fusion";"TSG";"TSG";"0.0";"1.0";"cancer";6940
54039;"PCBP3";29617667;"WES";"Multiple";"multiple";"pan-cancer_adult";"MutSigCV, 20/20";"coding";"";"";"";"";"";"cancer";6941
29074;"MRPL18";28249600;"WES";"Hematologic and lymphatic";"blood";"acute_myeloid_leukemia";"MutSig";"coding";"";"";"";"";"";"cancer";6942
54880;"BCOR";26824661;"WGS-WES";"Soft tissue";"brain";"pan-glioma";"MutSig";"coding";"TSG, fusion";"TSG";"TSG";"0.0";"1.0";"cancer";6943
54084;"TSPEAR";18772396;"WES";"Soft tissue";"brain";"glioblastoma";"Wood-based";"coding";"";"";"";"";"";"cancer";6944
54880;"BCOR";14993899;"Canonical Cancer Driver";"Multiple";"multiple";"";"-";"";"TSG, fusion";"TSG";"TSG";"0.0";"1.0";"cancer";6945
29086;"BABAM1";19657110;"WGS";"Hematologic and lymphatic";"blood";"acute_myeloid_leukemia";"Paper-specific";"coding";"";"";"";"";"";"cancer";6946
54106;"TLR9";28531216;"WGS";"Core gastrointestinal";"esophagus";"esophageal_adenocarcinoma";"Pathscan";"coding";"";"";"";"";"";"cancer";6947
51322;"WAC";22237025;"WGS";"Hematologic and lymphatic";"blood";"acute_myeloid_leukemia";"Recurrence-based";"coding";"";"";"";"";"";"cancer";6948
54880;"BCOR";27348297;"WES";"Gynecologic";"uterus";"endometrial_cancer";"MutSig";"coding";"TSG, fusion";"TSG";"TSG";"0.0";"1.0";"cancer";6949
29100;"TMEM208";28362259;"WGS";"Multiple";"multiple";"pan-cancer_adult";"ncdDetect";"noncoding";"";"";"";"";"";"cancer";6950
54106;"TLR9";27311963;"WGS-WES";"Multiple";"multiple";"pan-cancer_adult";"OncodriveFML";"coding";"";"";"";"";"";"cancer";6951
51322;"WAC";25501392;"Pan-cancer";"Multiple";"multiple";"pan-cancer_adult";"HOTNET2";"coding";"";"";"";"";"";"cancer";6952
54880;"BCOR";29489754;"Pan-cancer";"Multiple";"multiple";"pan-cancer_paediatric";"MuSiC";"coding";"TSG, fusion";"TSG";"TSG";"0.0";"1.0";"cancer";6953
29102;"DROSHA";14993899;"Canonical Cancer Driver";"Multiple";"multiple";"";"-";"";"TSG";"";"";"0.0";"1.0";"cancer";6954
51322;"WAC";29489755;"Pan-cancer";"Multiple";"multiple";"pan-cancer_paediatric";"GRIN, MutSig";"coding";"";"";"";"";"";"cancer";6955
54880;"BCOR";27126562;"WES";"Skin";"retina";"retinoblastoma";"MutSig, Recurrence-based";"coding";"TSG, fusion";"TSG";"TSG";"0.0";"1.0";"cancer";6956
29102;"DROSHA";29489754;"Pan-cancer";"Multiple";"multiple";"pan-cancer_paediatric";"MuSiC";"coding";"TSG";"";"";"0.0";"1.0";"cancer";6957
51332;"SPTBN5";27236916;"WES-Gene Panel";"Endocrine";"thyroid";"papillary_thyroid_cancer";"Recurrence-based";"coding";"";"";"";"";"";"cancer";6958
29102;"DROSHA";29945994;"WES";"Core gastrointestinal";"stomach";"gastric_adenocarcinoma";"Recurrence-based";"coding";"TSG";"";"";"0.0";"1.0";"cancer";6959
54880;"BCOR";23415222;"WES";"Hematologic and lymphatic";"blood";"chronic_lymphocytic_leukemia";"MutSig";"coding";"TSG, fusion";"TSG";"TSG";"0.0";"1.0";"cancer";6960
51340;"CRNKL1";14993899;"Canonical Cancer Driver";"Multiple";"multiple";"";"-";"";"";"";"";"0.0";"0.0";"cancer";6961
29102;"DROSHA";29489755;"Pan-cancer";"Multiple";"multiple";"pan-cancer_paediatric";"GRIN, MutSig";"coding";"TSG";"";"";"0.0";"1.0";"cancer";6962
54880;"BCOR";26466571;"WES";"Hematologic and lymphatic";"blood";"chronic_lymphocytic_leukemia";"MutSig";"coding";"TSG, fusion";"TSG";"TSG";"0.0";"1.0";"cancer";6963
54206;"ERRFI1";22634756;"WGS";"Developmental gastrointestinal";"hepatobiliary";"hepatocellular_carcinoma";"Paper-specific";"coding";"";"";"";"";"";"cancer";6964
51341;"ZBTB7A";29489755;"Pan-cancer";"Multiple";"multiple";"pan-cancer_paediatric";"GRIN, MutSig";"coding";"";"";"";"";"";"cancer";6965
29105;"CFAP20";29617667;"WES";"Multiple";"multiple";"pan-cancer_adult";"MutSigCV, 20/20";"coding";"";"";"";"";"";"cancer";6966
54880;"BCOR";24390350;"Pan-cancer";"Multiple";"multiple";"pan-cancer_adult";"MutSig";"coding";"TSG, fusion";"TSG";"TSG";"0.0";"1.0";"cancer";6967
54207;"KCNK10";31558468;"WGS";"Hematologic and lymphatic";"blood";"burkitt lymphoma";"MutSigCV, HotNet2, Literature-based";"coding";"";"";"";"";"";"cancer";6968
51364;"ZMYND10";18948947;"Gene Panel";"Thoracic";"lung";"lung_adenocarcinoma";"MuSiC";"coding";"";"";"";"";"";"cancer";6969
29109;"FHOD1";26824661;"WGS-WES";"Soft tissue";"brain";"pan-glioma";"MutSig";"coding";"";"";"";"";"";"cancer";6970
54880;"BCOR";29622466;"WES";"Core gastrointestinal";"pan-gastric";"pan-gastric";"MutSig2CV";"coding";"TSG, fusion";"TSG";"TSG";"0.0";"1.0";"cancer";6971
54207;"KCNK10";31558468;"WGS";"Hematologic and lymphatic";"blood";"burkitt lymphoma";"MutSigCV, HotNet2, Literature-based";"noncoding";"";"";"";"";"";"cancer";6972
51365;"PLA1A";27311963;"WGS-WES";"Multiple";"multiple";"pan-cancer_adult";"OncodriveFML";"coding";"";"";"";"";"";"cancer";6973
29110;"TBK1";26939876;"Gene Panel";"Gynecologic";"breast";"triple_negative_breast_cancer";"Recurrence-based, Paper-specific";"coding";"";"";"";"";"";"cancer";6974
54880;"BCOR";29489755;"Pan-cancer";"Multiple";"multiple";"pan-cancer_paediatric";"GRIN, MutSig";"coding";"TSG, fusion";"TSG";"TSG";"0.0";"1.0";"cancer";6975
54331;"GNG2";27311963;"WGS-WES";"Multiple";"multiple";"pan-cancer_adult";"OncodriveFML";"coding";"";"";"";"";"";"cancer";6976
51366;"UBR5";14993899;"Canonical Cancer Driver";"Multiple";"multiple";"";"-";"";"oncogene";"";"";"1.0";"0.0";"cancer";6977
29117;"BRD7";29625053;"Pan-cancer";"Multiple";"multiple";"pan-cancer_adult";"PanSoftWare";"coding";"";"";"";"";"";"cancer";6978
54880;"BCOR";26908133;"WGS-WES";"Hematologic and lymphatic";"blood";"chronic_myelomonocytic_leukemia";"DrGap";"coding";"TSG, fusion";"TSG";"TSG";"0.0";"1.0";"cancer";6979
51366;"UBR5";29945994;"WES";"Core gastrointestinal";"stomach";"gastric_adenocarcinoma";"Recurrence-based";"coding";"oncogene";"";"";"1.0";"0.0";"cancer";6980
29117;"BRD7";27064257;"WGS";"Developmental gastrointestinal";"hepatobiliary";"hepatocellular_carcinoma, cholangiocarcinoma";"Literature-based";"coding";"";"";"";"";"";"cancer";6981
54880;"BCOR";27311963;"WGS-WES";"Multiple";"multiple";"pan-cancer_adult";"OncodriveFML";"coding";"TSG, fusion";"TSG";"TSG";"0.0";"1.0";"cancer";6982
51375;"SNX7";22158541;"WES";"Hematologic and lymphatic";"blood";"chronic_lymphocytic_leukemia";"Recurrence-based";"coding";"";"";"";"";"";"cancer";6983
54880;"BCOR";27135926;"WGS";"Gynecologic";"breast";"breast_cancer";"Paper-specific";"coding";"TSG, fusion";"TSG";"TSG";"0.0";"1.0";"cancer";6984
51377;"UCHL5";28452984;"WES";"Hematologic and lymphatic";"blood";"chronic_myeloid_leukemia";"Recurrence-based, Literature-based";"coding";"";"";"";"";"";"cancer";6985
54434;"SSH1";27149842;"WES";"Core gastrointestinal";"colorectal";"colorectal_adenocarcinoma";"MutSig";"coding";"";"";"";"";"";"cancer";6986
54880;"BCOR";22820256;"WES";"Soft tissue";"brain";"medulloblastoma";"MutSig";"coding";"TSG, fusion";"TSG";"TSG";"0.0";"1.0";"cancer";6987
51412;"ACTL6B";26451490;"WES";"Gynecologic";"breast";"breast_cancer";"MutSig";"coding";"";"";"";"";"";"cancer";6988
54437;"SEMA5B";18772397;"WES";"Developmental gastrointestinal";"pancreas";"pancreatic_ductal_adenocarcinoma";"Wood-based";"coding";"";"";"";"";"";"cancer";6989
54880;"BCOR";27313181;"WES";"Core gastrointestinal";"stomach";"mucinous_gastric_cancer";"Recurrence-based";"coding";"TSG, fusion";"TSG";"TSG";"0.0";"1.0";"cancer";6990
54439;"RBM27";18772396;"WES";"Soft tissue";"brain";"glioblastoma";"Wood-based";"coding";"";"";"";"";"";"cancer";6991
51428;"DDX41";22237025;"WGS";"Hematologic and lymphatic";"blood";"acute_myeloid_leukemia";"Recurrence-based";"coding";"";"";"";"";"";"cancer";6992
55193;"PBRM1";28297679;"WES";"Developmental gastrointestinal";"hepatobiliary";"cholangiocarcinoma";"MutSig";"coding";"TSG";"TSG";"TSG";"0.0";"1.0";"cancer";6993
54880;"BCOR";32494066;"Canonical Cancer Driver";"Multiple";"multiple";"";"";"";"TSG, fusion";"TSG";"TSG";"0.0";"1.0";"cancer";6994
54439;"RBM27";29617667;"WES";"Multiple";"multiple";"pan-cancer_adult";"MutSigCV, 20/20";"coding";"";"";"";"";"";"cancer";6995
51428;"DDX41";29617667;"WES";"Multiple";"multiple";"pan-cancer_adult";"MutSigCV, 20/20";"coding";"";"";"";"";"";"cancer";6996
54880;"BCOR";26437033;"WES-Gene Panel";"Gynecologic";"breast";"breast_fibroepithelial_tumours";"Recurrence-based";"coding";"TSG, fusion";"TSG";"TSG";"0.0";"1.0";"cancer";6997
55193;"PBRM1";30718927;"WGS-WES";"Core gastrointestinal";"esophagus";"esophageal_adenocarcinoma";"dNdScv, ActiveDriverWGS, MutSig2CV, OncodriveFM, OncodriveClust, eDriver, eDriver3D";"coding";"TSG";"TSG";"TSG";"0.0";"1.0";"cancer";6998
54443;"ANLN";29854292;"WES";"Gynecologic";"breast";"breast_cancer";"SeqSig";"coding";"";"";"";"";"";"cancer";6999
51438;"MAGEC2";28256603;"WES plus targeted deep resequencing";"Head and neck";"head_and_neck";"nasopharyngeal_carcinoma";"Literature-based, Paper-specific";"coding";"";"";"";"";"";"cancer";7000
55193;"PBRM1";14993899;"Canonical Cancer Driver";"Multiple";"multiple";"";"-";"";"TSG";"TSG";"TSG";"0.0";"1.0";"cancer";7001
54460;"MRPS21";25609015;"WES";"Urologic";"testis";"testicular_germ_cell_cancer";"MutSig";"coding";"";"";"";"";"";"cancer";7002
51438;"MAGEC2";21798893;"WES";"Head and neck";"head_and_neck";"squamous_head_and_neck_cancer";"MutSig";"coding";"";"";"";"";"";"cancer";7003
55193;"PBRM1";24487277;"WES";"Urologic";"kidney";"clear_cell_renal_cancer";"Literature-based";"coding";"TSG";"TSG";"TSG";"0.0";"1.0";"cancer";7004
51438;"MAGEC2";28551381;"WES-Gene Panel";"Core gastrointestinal";"colorectal";"colorectal_adenocarcinoma";"Recurrence-based";"coding";"";"";"";"";"";"cancer";7005
54461;"FBXW5";27311963;"WGS-WES";"Multiple";"multiple";"pan-cancer_adult";"OncodriveFML";"coding";"";"";"";"";"";"cancer";7006
55193;"PBRM1";26804919;"WES";"Core gastrointestinal";"small_intestine";"ampullary_adenocarcinoma";"MutSig";"coding";"TSG";"TSG";"TSG";"0.0";"1.0";"cancer";7007
54464;"XRN1";26168399;"WGS";"Thoracic";"lung";"small_cell_lung_cancer";"Paper-specific";"coding";"";"";"";"";"";"cancer";7008
51441;"YTHDF2";26437031;"WGS-WES-Gene Panel";"Hematologic and lymphatic";"blood";"T-cell_leukemia/lymphoma";"MutSig";"coding";"";"";"";"";"";"cancer";7009
55193;"PBRM1";22138691;"WES";"Urologic";"kidney";"clear_cell_renal_cancer";"Wood-based";"coding";"TSG";"TSG";"TSG";"0.0";"1.0";"cancer";7010
54468;"MIOS";30606723;"WGS";"Hematologic and lymphatic";"blood";"dlblc, follicular_lymphoma";"Paper-specific";"noncoding";"";"";"";"";"";"cancer";7011
51501;"HIKESHI";25730765;"WGS";"Hematologic and lymphatic";"blood";"acute_lymphocytic_leukemia";"Recurrence-based";"coding";"";"";"";"";"";"cancer";7012
55193;"PBRM1";24185509;"WES";"Developmental gastrointestinal";"hepatobiliary";"cholangiocarcinoma";"Wood-based";"coding";"TSG";"TSG";"TSG";"0.0";"1.0";"cancer";7013
54476;"RNF216";28362259;"WGS";"Multiple";"multiple";"pan-cancer_adult";"ncdDetect";"noncoding";"";"";"";"";"";"cancer";7014
